,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,32dxbv!vrwndid,5,1 hours,,4,6~10,2014-09-08
1,cheqdropz,0,4 months 7 days,,2,6~10,2014-09-08
2,sweshroom,4.92,3 hours,,18,40~55,2014-09-08
3,DrEarnhardt,4.825,5 hours,,87,1000+,2014-09-08
4,stiffstyles,5.00,6 hours,,79,150~200,2014-09-08
5,Mike,4.69,21 hours,,61,25~40,2014-09-08
6,EverythingOnIt,5.00,4 hours,,31,55~70,2014-09-08
7,agora,,,,0,0,2014-09-08
8,Victor.But,,7 hours,,1,0,2014-09-08
9,KryptykOG,4.93,1 hours,,40,150~200,2014-09-08
10,xdoc,5.00,7 hours,,11,55~70,2014-09-08
11,dosensuppe,5.00,6 hours,,13,10~15,2014-09-08
12,DrWhite,5.00,5 hours,,33,70~100,2014-09-08
13,Pharmacare,4.985,0 hours,,23,500~1000,2014-09-08
14,CherryFlavor_2,5,3 months 10 days,,2,3~5,2014-09-08
15,StoneIsland,4.995,15 hours,,31,1000+,2014-09-08
16,Fappy,4.96,21 hours,,85,300~500,2014-09-08
17,Clausewitz,4.92,5 hours,,6,10~15,2014-09-08
18,cyberzen,4.89,19 hours,,166,500~1000,2014-09-08
19,smart666tiger,4.66,5 hours,,63,200~300,2014-09-08
20,fake,4.782,7 hours,,518,1000+,2014-09-08
21,RTBArms,4.90,12 hours,,1,10~15,2014-09-08
22,ModernLove,5.00,0 hours,,5,150~200,2014-09-08
23,reallytired,5,3 hours,,9,15~25,2014-09-08
24,optiman,5.00,3 hours,,134,150~200,2014-09-08
25,Lenin_Cat,5,1 days 17 hours,,1,1~2,2014-09-08
26,SamWalton,4.83,1 months 13 days,,5,10~15,2014-09-08
27,InSideYou,5.00,9 hours,,8,55~70,2014-09-08
28,livinglarge,4.84,0 hours,,93,200~300,2014-09-08
29,wakeside917,4.84,4 hours,,136,300~500,2014-09-08
30,teddyruckspin,5.00,6 hours,,4,100~150,2014-09-08
31,weaponsguy,4.65,14 days,,11,40~55,2014-09-08
32,norman,4.96,5 days,,10,100~150,2014-09-08
33,echo,5.00,2 days 8 hours,,20,150~200,2014-09-08
34,TorChem,5,4 months 19 days,,14,6~10,2014-09-08
35,AsianVixene,5,2 hours,,65,6~10,2014-09-08
36,messi,4.930,1 days 2 hours,,22,500~1000,2014-09-08
37,Bigdeal100,4.97,10 hours,,228,55~70,2014-09-08
38,NW.Direct,,24 days,,3, 3~5,2014-09-08
39,thechaoticneutral,5.00,2 days 5 hours,,7,10~15,2014-09-08
40,DrDooms,4.60,1 hours,,22,100~150,2014-09-08
